_id,business_name,business_slug,business_category,business_categoryslug,business_phone,business_email,business_website,business_address,business_state,business_city,business_pin,business_latitude,business_longitude,business_social.facebook,business_social.instagram,business_timing.monday.start,business_timing.monday.end,business_timing.tuesday.start,business_timing.tuesday.end,business_timing.wednesday.start,business_timing.wednesday.end,business_timing.thrusday.start,business_timing.thrusday.end,business_timing.friday.start,business_timing.friday.end,business_description,business_faqs[0].q,business_faqs[1].q,business_faqs[2].q,business_faqs[0].a,business_faqs[1].a,business_faqs[2].a,business_images[0],business_images[1],business_images[2],business_images[3],business_images[4],page_title,page_content,status,created_by,updated_by,createdAt,updatedAt,__v
6527ca6c2bdae0b5f0792a3e,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Maids Agency,maids,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a3f,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Banks,banks,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a40,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Police Stations,police-stations,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a41,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Railway Station,railway-station,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a42,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Bus Stop,bus-stop,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a43,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Post Office,post-office,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a44,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Banquet Halls,banquet-halls,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a45,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Photographers,photographers,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a46,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,DJ Sound,dj-sound,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a47,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Dance Coaching Classes,dance-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a48,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Music Coaching Classes,music-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a49,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Yoga Coaching Classes,yoga-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4a,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Tennis Coaching Classes,tennis-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4b,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Cricket Coaching Classes,cricket-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4c,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Swimming Coaching Classes,swimming-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4d,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Badminton Coaching Classes,badminton-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4e,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Football Coaching Classes,football-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a4f,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Shooting Coaching Classes,shooting-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a50,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Archery Coaching Classes,archery-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a51,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Skating Coaching Classes,skating-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
6527ca6c2bdae0b5f0792a52,OSMSTAYS - Boys PG in Gurgaon | Girls PG in Sector 15 Gurugram | 1 RK Flat on Rent,osmstays-pg-sector-15-part-1-gurugram-near-radhakrishna-mandir,Snooker Coaching Classes,snooker-coaching-classes,7947125176,admin@osmstays.com,https://osmstays.com/,"92/12, Sector 15 Part 1",Haryana,Gurugram,122001,28.4542916,77.0371164,https://www.facebook.com/osmstays,https://www.instagram.com/osmstays/,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,<p>OSMSTAYS is India's largest PGs platform and offers Old age homes and flats in Gurgaon. OSMSTAYS helps college students looking for a PG seat by connecting them with the right colleges and providing full help and guidance. Our team of experts provides an unmatched level of service and ensures We deliver results. Our services are flexible and guarantee our clients the best possible decision regarding on-campus placements &amp; student life.</p>,What is the rent for 1 BHK flat and the deposit amount also?,What's the rent amount for 2Bhk in osmstay?,Do we ask for the security Deposits?,Please call on the given number.,Please call on the given number.,Please call on the given number.,,,,,,Top Hotels,"<p>A commercial establishment offering lodging to travelers and sometimes to permanent residents, and often having restaurants, meeting rooms, stores, etc., that are available to the general public.</p>",Active,pankajsehoriya@gmail.com,pankajsehoriya@gmail.com,2023-10-11T14:22:49.636Z,2023-10-11T14:26:21.093Z,0
